datestats,countrystats,overall,attack,midfield,deffense,bu_speed,bu_passing,bu_positioning,cc_crossing,cc_passing,cc_shooting,cc_positioning,aggression,preassure,avg_age
7/28/2016,Slovenia,73,70,73,72,51,53,Organised,67,66,45,Organised,36,46,25.52
7/28/2016,Norway,73,70,72,71,63,59,Organised,52,68,61,Organised,47,33,24.39
7/28/2016,Ecuador,72,74,72,69,50,64,Organised,50,65,50,Organised,45,35,26.96
7/28/2016,Australia,72,71,72,69,40,42,Organised,65,50,35,Organised,60,52,25.13
7/28/2016,Hungary,71,73,70,69,52,53,Organised,55,62,42,Organised,47,47,26.65
7/28/2016,Venezuela,71,72,72,70,32,33,Organised,38,32,32,Organised,44,33,23.52
7/28/2016,South Africa,71,67,71,72,39,37,Organised,66,51,57,Organised,45,55,25.78
7/28/2016,Northern Ireland,70,68,70,69,57,55,Organised,45,50,62,Organised,50,40,27.39
7/28/2016,Finland,70,66,71,67,56,58,Organised,53,47,53,Organised,35,33,25.61
7/28/2016,Egypt,69,69,69,67,54,55,Organised,53,46,65,Organised,37,37,26
7/28/2016,Bulgaria,69,69,70,68,54,54,Organised,63,62,33,Organised,32,48,25.74
7/28/2016,China PR,69,70,68,66,61,48,Organised,53,37,39,Organised,51,49,26.43
7/28/2016,Peru,68,69,66,67,50,64,Organised,50,65,50,Organised,45,35,24.78
7/28/2016,Canada,67,68,70,64,50,50,Organised,50,35,50,Organised,55,55,26.04
7/28/2016,Bolivia,65,61,65,65,33,62,Organised,32,66,37,Organised,45,34,25.91
7/28/2016,New Zealand,64,66,61,66,44,65,Organised,65,50,35,Organised,53,30,23.48
7/28/2016,India,58,61,56,57,35,51,Organised,36,53,55,Organised,37,33,24.22
6/30/2016,Germany,84,79,83,82,63,40,Organised,48,48,63,Organised,57,44,24.39
6/30/2016,Spain,84,81,85,83,41,38,Organised,41,38,57,Free Form,47,37,26.7
6/30/2016,Brazil,83,84,80,83,62,48,Organised,42,57,54,Organised,37,61,25.96
6/30/2016,France,82,82,82,80,48,36,Organised,52,49,52,Organised,46,36,26.35
6/30/2016,Argentina,82,88,80,77,32,39,Organised,36,34,68,Free Form,55,60,27.3
6/30/2016,Italy,81,78,79,84,52,54,Organised,60,42,42,Organised,44,34,27.52
6/30/2016,England,81,81,79,80,54,56,Organised,67,56,51,Organised,47,43,24.43
6/30/2016,Belgium,81,80,82,77,33,36,Organised,33,36,46,Free Form,56,58,25.04
6/30/2016,Portugal,81,85,80,78,55,31,Organised,52,30,48,Free Form,47,47,26.87
6/30/2016,Netherlands,79,81,78,77,45,37,Organised,52,55,39,Organised,50,48,24.26
6/30/2016,Switzerland,78,76,77,78,62,52,Organised,59,59,43,Organised,45,51,24.7
6/30/2016,Uruguay,78,84,75,77,36,55,Organised,34,51,37,Organised,56,44,27.22
6/30/2016,Turkey,77,77,78,76,40,50,Organised,45,58,58,Organised,50,45,25.48
6/30/2016,Russia,77,78,76,77,65,53,Organised,61,62,57,Organised,47,47,27.65
6/30/2016,Mexico,77,76,79,76,53,54,Organised,58,68,37,Organised,58,46,26.7
6/30/2016,Chile,77,80,77,75,64,35,Organised,44,68,50,Organised,65,35,27.52
6/30/2016,Colombia,76,75,76,75,50,49,Organised,50,50,65,Organised,55,45,24.91
6/30/2016,Cote d'Ivoire,76,78,77,71,66,49,Organised,73,59,53,Organised,51,55,26
6/30/2016,Poland,76,82,75,74,55,35,Free Form,47,36,56,Free Form,56,37,26.22
6/30/2016,Denmark,76,74,77,75,55,59,Organised,51,38,49,Organised,55,66,25.13
6/30/2016,Austria,75,73,77,76,61,48,Organised,30,61,66,Organised,63,54,26.39
6/30/2016,United States,75,74,75,73,41,46,Organised,49,54,36,Free Form,51,38,26.39
6/30/2016,Czech Republic,75,73,74,73,47,50,Organised,56,53,52,Organised,44,47,27.74
6/30/2016,Sweden,75,80,73,73,49,45,Organised,64,33,37,Organised,59,42,26.65
6/30/2016,Greece,75,76,72,76,55,60,Organised,63,60,62,Organised,56,35,25.57
6/30/2016,Republic of Ireland,75,76,74,75,45,45,Organised,50,40,50,Organised,40,40,28.39
6/30/2016,Wales,74,74,74,73,60,44,Organised,46,53,40,Organised,53,48,25.87
6/30/2016,Scotland,74,76,74,72,40,45,Organised,55,40,55,Organised,50,40,28.22
6/30/2016,Cameroon,73,69,69,77,40,44,Organised,68,58,50,Organised,48,57,24.48
6/30/2016,Paraguay,73,73,71,71,33,52,Organised,32,33,48,Organised,45,33,25.52
6/30/2016,Romania,73,71,72,73,55,50,Organised,65,40,35,Organised,45,35,27.39
6/30/2016,Slovenia,73,70,73,72,51,53,Organised,67,66,45,Organised,36,46,25.52
6/30/2016,Norway,73,70,72,71,63,59,Organised,52,68,61,Organised,47,33,24.39
6/30/2016,Ecuador,72,74,72,69,50,64,Organised,50,65,50,Organised,45,35,26.96
6/30/2016,Australia,72,71,72,69,40,42,Organised,65,50,35,Organised,60,52,25.13
6/30/2016,Hungary,71,73,70,69,52,53,Organised,55,62,42,Organised,47,47,26.65
6/30/2016,Venezuela,71,72,72,70,32,33,Organised,38,32,32,Organised,44,33,23.52
6/30/2016,South Africa,71,67,71,72,39,37,Organised,66,51,57,Organised,45,55,25.78
6/30/2016,Northern Ireland,70,68,70,69,57,55,Organised,45,50,62,Organised,50,40,27.39
6/30/2016,Finland,70,66,71,67,56,58,Organised,53,47,53,Organised,35,33,25.61
6/30/2016,Egypt,69,69,69,67,54,55,Organised,53,46,65,Organised,37,37,26
6/30/2016,Bulgaria,69,69,70,68,54,54,Organised,63,62,33,Organised,32,48,25.74
6/30/2016,China PR,69,70,67,66,61,48,Organised,53,37,39,Organised,51,49,26.43
6/30/2016,Peru,68,69,67,67,50,64,Organised,50,65,50,Organised,45,35,24.7
6/30/2016,Canada,67,67,70,64,50,50,Organised,50,35,50,Organised,55,55,26.04
6/30/2016,Bolivia,65,61,65,65,33,62,Organised,32,66,37,Organised,45,34,25.91
6/30/2016,New Zealand,64,66,61,66,44,65,Organised,65,50,35,Organised,53,30,23.48
6/30/2016,India,58,61,56,57,35,51,Organised,36,53,55,Organised,37,33,24.22
5/26/2016,Spain,84,81,85,84,41,38,Organised,41,38,57,Free Form,47,37,26.78
5/26/2016,Germany,83,78,84,80,63,40,Organised,48,48,63,Organised,57,44,24.91
5/26/2016,Brazil,83,83,81,83,62,48,Organised,42,57,54,Organised,37,61,26.78
5/26/2016,Argentina,82,88,81,78,32,39,Organised,36,34,68,Free Form,55,60,27.3
5/26/2016,France,82,82,82,81,48,36,Organised,52,49,52,Organised,46,36,26.7
5/26/2016,Portugal,81,85,79,79,55,31,Organised,52,30,48,Free Form,47,47,27
5/26/2016,England,81,82,79,80,54,56,Organised,67,56,51,Organised,47,43,24.57
5/26/2016,Belgium,81,80,82,77,33,36,Organised,33,36,46,Free Form,56,58,25.09
5/26/2016,Italy,80,79,79,80,52,54,Organised,60,42,42,Organised,44,34,27.48
5/26/2016,Netherlands,79,81,78,77,45,37,Organised,52,55,39,Organised,50,48,24.26
5/26/2016,Switzerland,78,76,76,79,62,52,Organised,59,59,43,Organised,45,51,25.61
5/26/2016,Turkey,78,77,78,76,40,50,Organised,45,58,58,Organised,50,45,25.57
5/26/2016,Uruguay,78,81,73,78,36,55,Organised,34,51,37,Organised,56,44,27.22
5/26/2016,Russia,78,78,77,77,65,53,Organised,61,62,57,Organised,47,47,27.91
5/26/2016,Chile,77,80,76,75,64,35,Organised,44,68,50,Organised,65,35,26.43
5/26/2016,Colombia,77,78,77,74,50,49,Organised,50,50,65,Organised,55,45,25.7
5/26/2016,Mexico,76,77,74,76,53,54,Organised,58,68,37,Organised,58,46,26.13
5/26/2016,Denmark,76,74,77,75,55,59,Organised,51,38,49,Organised,55,66,25.22
5/26/2016,Poland,76,82,75,72,55,35,Free Form,47,36,56,Free Form,56,37,26.13
5/26/2016,Cote d'Ivoire,76,78,77,71,66,49,Organised,73,59,53,Organised,51,55,26
5/26/2016,Greece,75,76,72,76,55,60,Organised,63,60,62,Organised,56,35,25.57
5/26/2016,Austria,75,72,76,76,61,48,Organised,30,61,66,Organised,63,54,26.52
5/26/2016,United States,75,74,75,73,41,46,Organised,49,54,36,Free Form,51,38,26.39
5/26/2016,Czech Republic,75,72,73,73,47,50,Organised,56,53,52,Organised,44,47,26.22
5/26/2016,Republic of Ireland,75,76,74,75,45,45,Organised,50,40,50,Organised,40,40,28.78
5/26/2016,Sweden,75,80,73,73,49,45,Organised,64,33,37,Organised,59,42,26.65
5/26/2016,Wales,74,74,74,73,60,44,Organised,46,53,40,Organised,53,48,25.96
5/26/2016,Scotland,74,76,74,72,40,45,Organised,55,40,55,Organised,50,40,28.22
5/26/2016,Cameroon,73,69,69,77,40,44,Organised,68,58,50,Organised,48,57,24.48
5/26/2016,Paraguay,73,73,73,70,33,52,Organised,32,33,48,Organised,45,33,26.48
5/26/2016,Romania,73,72,73,73,55,50,Organised,65,40,35,Organised,45,35,27.52
5/26/2016,Slovenia,73,70,73,72,51,53,Organised,67,66,45,Organised,36,46,25.52
5/26/2016,Norway,73,70,72,71,63,59,Organised,52,68,61,Organised,47,33,24.39
5/26/2016,Ecuador,72,74,72,69,50,64,Organised,50,65,50,Organised,45,35,27.35
5/26/2016,Australia,72,71,72,69,40,42,Organised,65,50,35,Organised,60,52,25.13
5/26/2016,Venezuela,72,74,71,67,32,33,Organised,38,32,32,Organised,44,33,24.13
5/26/2016,Hungary,71,73,68,69,52,53,Organised,55,62,42,Organised,47,47,26.78
5/26/2016,South Africa,71,67,71,72,39,37,Organised,66,51,57,Organised,45,55,25.78
5/26/2016,Northern Ireland,70,68,68,69,57,55,Organised,45,50,62,Organised,50,40,27.35
5/26/2016,Finland,70,66,71,67,56,58,Organised,53,47,53,Organised,35,33,25.61
5/26/2016,Egypt,69,69,69,67,54,55,Organised,53,46,65,Organised,37,37,26
5/26/2016,Bulgaria,69,69,70,68,54,54,Organised,63,62,33,Organised,32,48,25.74
5/26/2016,China PR,69,69,67,66,61,48,Organised,53,37,39,Organised,51,49,26.43
5/26/2016,Peru,68,65,68,67,50,64,Organised,50,65,50,Organised,45,35,24.74
5/26/2016,Canada,67,66,70,64,50,50,Organised,50,35,50,Organised,55,55,26.04
5/26/2016,Bolivia,65,63,65,64,33,62,Organised,32,66,37,Organised,45,34,25.39
5/26/2016,New Zealand,64,66,61,66,44,65,Organised,65,50,35,Organised,53,30,23.48
5/26/2016,India,58,61,56,57,35,51,Organised,36,53,55,Organised,37,33,24.22
4/28/2016,Spain,84,82,85,84,41,38,Organised,41,38,57,Free Form,47,37,26.39
4/28/2016,Brazil,83,83,81,83,62,48,Organised,42,57,54,Organised,37,61,26.78
4/28/2016,Germany,83,78,84,80,63,40,Organised,48,48,63,Organised,57,44,24.91
4/28/2016,France,82,82,82,81,48,36,Organised,52,49,52,Organised,46,36,26.7
4/28/2016,Argentina,82,88,81,78,32,39,Organised,36,34,68,Free Form,55,60,27.26
4/28/2016,England,81,82,79,80,54,56,Organised,67,56,51,Organised,47,43,24.57
4/28/2016,Belgium,81,82,82,78,33,36,Organised,33,36,46,Free Form,56,58,26.04
4/28/2016,Portugal,81,85,79,79,55,31,Organised,52,30,48,Free Form,47,47,27
4/28/2016,Italy,80,79,79,80,52,54,Organised,60,42,42,Organised,44,34,27.48
4/28/2016,Netherlands,79,81,77,77,45,37,Organised,52,55,39,Organised,50,48,24.57
4/28/2016,Switzerland,78,78,76,77,62,52,Organised,59,59,43,Organised,45,51,25
4/28/2016,Russia,78,78,77,77,65,53,Organised,61,62,57,Organised,47,47,28.39
4/28/2016,Turkey,77,77,78,76,40,50,Organised,45,58,58,Organised,50,45,25.57
4/28/2016,Uruguay,77,79,73,74,36,55,Organised,34,51,37,Organised,56,44,27
4/28/2016,Poland,77,79,76,73,55,35,Free Form,47,36,56,Free Form,56,37,26.13
4/28/2016,Chile,77,80,76,75,64,35,Organised,44,68,50,Organised,65,35,26.43
4/28/2016,Colombia,76,77,77,75,50,49,Organised,50,50,65,Organised,55,45,25.43
4/28/2016,Cote d'Ivoire,76,78,77,71,66,49,Organised,73,59,53,Organised,51,55,26
4/28/2016,Greece,76,76,70,76,55,60,Organised,63,60,62,Organised,56,35,25.39
4/28/2016,Mexico,76,77,74,76,53,54,Organised,58,68,37,Organised,58,46,26.13
4/28/2016,Denmark,76,74,76,75,55,59,Organised,51,38,49,Organised,55,66,25.22
4/28/2016,Austria,75,72,76,75,61,48,Organised,30,61,66,Organised,63,54,26.52
4/28/2016,United States,75,73,76,74,41,46,Organised,49,54,36,Free Form,51,38,27.48
4/28/2016,Czech Republic,75,72,73,73,47,50,Organised,56,53,52,Organised,44,47,26.22
4/28/2016,Sweden,75,80,73,73,49,45,Organised,64,33,37,Organised,59,42,26.65
4/28/2016,Republic of Ireland,75,76,74,75,45,45,Organised,50,40,50,Organised,40,40,28.78
4/28/2016,Wales,74,74,74,73,60,44,Organised,46,53,40,Organised,53,48,25.96
4/28/2016,Scotland,74,76,74,72,40,45,Organised,55,40,55,Organised,50,40,28.22
4/28/2016,Paraguay,73,73,72,71,33,52,Organised,32,33,48,Organised,45,33,27.39
4/28/2016,Cameroon,73,69,69,77,40,44,Organised,68,58,50,Organised,48,57,24.48
4/28/2016,Norway,73,70,72,71,63,59,Organised,52,68,61,Organised,47,33,24.39
4/28/2016,Slovenia,72,70,73,72,51,53,Organised,67,66,45,Organised,36,46,25.52
4/28/2016,Ecuador,72,73,72,69,50,64,Organised,50,65,50,Organised,45,35,27.04
4/28/2016,Australia,72,71,72,69,40,42,Organised,65,50,35,Organised,60,52,25.13
4/28/2016,Romania,72,71,71,70,51,52,Organised,69,40,55,Organised,47,47,26.87
4/28/2016,Finland,71,66,71,67,56,58,Organised,53,47,53,Organised,35,33,25.61
4/28/2016,South Africa,71,67,71,72,39,37,Organised,66,51,57,Organised,45,55,25.78
4/28/2016,Venezuela,71,73,70,67,32,33,Organised,38,32,32,Organised,44,33,24.13
4/28/2016,Hungary,71,72,69,68,52,53,Organised,55,62,42,Organised,47,47,27.52
4/28/2016,Peru,70,73,69,70,50,64,Organised,50,65,50,Organised,45,35,26
4/28/2016,Northern Ireland,70,68,68,69,57,55,Organised,45,50,62,Organised,50,40,27.35
4/28/2016,Egypt,69,69,69,67,54,55,Organised,53,46,65,Organised,37,37,26
4/28/2016,China PR,69,69,67,67,61,48,Organised,53,37,39,Organised,51,49,26.43
4/28/2016,Bulgaria,69,69,70,68,54,54,Organised,63,62,33,Organised,32,48,25.74
4/28/2016,Canada,67,66,70,64,50,50,Organised,50,35,50,Organised,55,55,26.04
4/28/2016,New Zealand,66,67,64,66,44,65,Organised,65,50,35,Organised,53,30,22.96
4/28/2016,Bolivia,65,63,64,65,33,62,Organised,32,66,37,Organised,45,34,25.3
4/28/2016,India,58,61,56,57,35,51,Organised,36,53,55,Organised,37,33,24.22
3/31/2016,Spain,84,82,85,84,41,38,Organised,41,38,57,Free Form,47,37,26.39
3/31/2016,Brazil,83,83,81,83,62,48,Organised,42,57,54,Organised,37,61,26.78
3/31/2016,Germany,83,78,84,80,63,40,Organised,48,48,63,Organised,57,44,24.91
3/31/2016,France,82,82,82,81,48,36,Organised,52,49,52,Organised,46,36,26.74
3/31/2016,Argentina,82,86,81,80,32,39,Organised,36,34,68,Free Form,55,60,27.26
3/31/2016,Portugal,81,85,79,79,55,31,Organised,52,30,48,Free Form,47,47,27.13
3/31/2016,Belgium,81,82,82,78,33,36,Organised,33,36,46,Free Form,56,58,26.04
3/31/2016,Italy,80,79,79,80,52,54,Organised,60,42,42,Organised,44,34,27.17
3/31/2016,England,80,80,79,80,54,56,Organised,67,56,51,Organised,47,43,24.52
3/31/2016,Netherlands,79,81,77,77,45,37,Organised,52,55,39,Organised,50,48,24.57
3/31/2016,Switzerland,78,78,76,77,62,52,Organised,59,59,43,Organised,45,51,25
3/31/2016,Russia,78,79,77,77,65,53,Organised,61,62,57,Organised,47,47,28.39
3/31/2016,Turkey,77,77,77,76,40,50,Organised,45,58,58,Organised,50,45,25.57
3/31/2016,Uruguay,77,79,74,74,36,55,Organised,34,51,37,Organised,56,44,27
3/31/2016,Colombia,77,77,77,76,50,49,Organised,50,50,65,Organised,55,45,25.43
3/31/2016,Chile,77,80,76,75,62,42,Organised,50,65,54,Organised,44,35,26.43
3/31/2016,Cote d'Ivoire,76,78,77,71,66,49,Organised,73,59,53,Organised,51,55,26
3/31/2016,Greece,76,75,70,77,55,60,Organised,63,60,62,Organised,56,35,25.39
3/31/2016,Mexico,76,77,74,76,53,54,Organised,58,68,37,Organised,58,46,26.13
3/31/2016,Poland,76,79,76,73,55,35,Free Form,47,36,56,Free Form,56,37,26.13
3/31/2016,Denmark,76,74,76,75,55,59,Organised,51,38,49,Organised,55,66,25.35
3/31/2016,Austria,75,72,75,75,61,48,Organised,30,61,66,Organised,63,54,25.91
3/31/2016,Czech Republic,75,74,72,74,47,50,Organised,56,53,52,Organised,44,47,26.43
3/31/2016,Sweden,75,78,73,74,49,45,Organised,64,33,37,Organised,59,42,26.78
3/31/2016,Republic of Ireland,75,76,74,75,45,45,Organised,50,40,50,Organised,40,40,28.78
3/31/2016,Wales,74,74,74,73,60,44,Organised,46,53,40,Organised,53,48,25.96
3/31/2016,United States,74,73,74,72,41,46,Organised,49,54,36,Free Form,51,38,26.48
3/31/2016,Scotland,74,76,74,72,40,45,Organised,55,40,55,Organised,50,40,28.22
3/31/2016,Paraguay,73,73,72,74,33,52,Organised,32,33,48,Organised,45,33,27.57
3/31/2016,Cameroon,73,70,69,78,40,44,Organised,68,58,50,Organised,48,57,24.48
3/31/2016,Norway,73,70,72,71,63,59,Organised,52,68,61,Organised,47,33,24.39
3/31/2016,Slovenia,72,70,73,72,51,53,Organised,67,66,45,Organised,36,46,25.52
3/31/2016,Ecuador,72,74,75,69,50,64,Organised,50,65,50,Organised,45,35,27.17
3/31/2016,Australia,72,72,71,68,39,42,Organised,65,55,38,Organised,55,48,25.13
3/31/2016,Romania,72,71,71,70,51,52,Organised,69,40,55,Organised,47,47,26.87
3/31/2016,Finland,71,65,71,67,56,58,Organised,53,47,53,Organised,35,33,25.61
3/31/2016,South Africa,71,67,71,72,39,37,Organised,66,51,57,Organised,45,55,25.74
3/31/2016,Venezuela,71,72,71,68,32,33,Organised,38,32,32,Organised,44,33,24.13
3/31/2016,Hungary,71,71,69,68,52,53,Organised,55,62,42,Organised,47,47,27.52
3/31/2016,Peru,70,73,69,70,50,64,Organised,50,65,50,Organised,45,35,26
3/31/2016,Northern Ireland,70,67,68,69,57,55,Organised,45,50,62,Organised,50,40,27.35
3/31/2016,Egypt,69,69,69,66,54,55,Organised,53,46,65,Organised,37,37,26.52
3/31/2016,China PR,69,69,67,65,61,48,Organised,53,37,39,Organised,51,49,26.39
3/31/2016,Bulgaria,69,69,70,68,54,54,Organised,63,62,33,Organised,32,48,25.74
3/31/2016,Canada,67,67,71,65,50,50,Organised,50,35,50,Organised,55,55,26.04
3/31/2016,New Zealand,66,67,64,66,44,65,Organised,65,50,35,Organised,53,30,22.96
3/31/2016,Bolivia,65,63,65,65,33,62,Organised,32,66,37,Organised,45,34,25.3
3/31/2016,India,58,61,56,57,35,51,Organised,36,53,55,Organised,37,33,24.22
2/25/2016,Spain,84,83,85,84,41,38,Organised,41,38,57,Free Form,47,37,26.22
2/25/2016,Germany,84,80,84,81,63,40,Organised,48,48,63,Organised,57,44,25.22
2/25/2016,Brazil,83,83,81,83,62,48,Organised,42,57,54,Organised,37,61,26.74
2/25/2016,Argentina,83,87,82,80,32,39,Organised,36,34,68,Free Form,55,60,27.57
2/25/2016,France,82,81,82,81,48,36,Organised,52,49,52,Organised,46,36,26.65
2/25/2016,Portugal,81,85,81,79,55,31,Organised,52,30,48,Free Form,47,47,27.57
2/25/2016,England,81,81,79,81,54,56,Organised,67,56,51,Organised,47,43,25.57
2/25/2016,Italy,81,77,80,81,52,54,Organised,60,42,42,Organised,44,34,27.35
2/25/2016,Belgium,81,81,82,79,39,45,Organised,37,36,45,Free Form,42,48,26
2/25/2016,Netherlands,79,81,79,76,45,37,Organised,52,55,39,Organised,50,48,24.65
2/25/2016,Switzerland,78,77,77,77,62,52,Organised,59,59,43,Organised,45,51,25
2/25/2016,Colombia,78,81,78,76,50,49,Organised,50,50,65,Organised,55,45,25.61
2/25/2016,Chile,78,78,79,75,62,42,Organised,50,65,54,Organised,44,35,27.83
2/25/2016,Russia,77,77,76,76,65,53,Organised,61,62,57,Organised,47,47,28.39
2/25/2016,Turkey,77,75,77,76,40,50,Organised,45,58,58,Organised,50,45,25.35
2/25/2016,Mexico,77,79,76,74,53,54,Organised,58,68,37,Organised,58,46,26.57
2/25/2016,Uruguay,77,79,74,78,36,55,Organised,34,51,37,Organised,56,44,26.3
2/25/2016,Poland,76,88,73,72,55,35,Free Form,47,36,56,Free Form,56,37,26.43
2/25/2016,Cote d'Ivoire,76,78,77,70,66,49,Organised,73,59,53,Organised,51,55,26
2/25/2016,Denmark,76,76,75,75,55,45,Organised,51,38,49,Organised,44,47,26.22
2/25/2016,Greece,76,76,73,78,55,60,Organised,63,60,62,Organised,56,35,25.91
2/25/2016,Republic of Ireland,75,76,74,74,45,45,Organised,50,40,50,Organised,40,40,28.65
2/25/2016,Sweden,75,78,73,74,49,45,Organised,64,33,37,Organised,59,42,26.78
2/25/2016,Paraguay,74,74,72,72,33,52,Organised,32,33,48,Organised,45,33,27.65
2/25/2016,United States,74,76,73,72,41,46,Organised,49,54,36,Free Form,51,38,26.22
2/25/2016,Slovenia,74,74,74,73,51,53,Organised,67,66,45,Organised,36,46,27.78
2/25/2016,Wales,74,74,74,73,60,44,Organised,46,53,40,Organised,53,48,25.96
2/25/2016,Scotland,74,76,74,72,40,45,Organised,55,40,55,Organised,50,40,28.22
2/25/2016,Austria,74,71,75,74,61,48,Organised,30,61,66,Organised,63,54,25.91
2/25/2016,Norway,73,74,72,72,63,59,Organised,52,68,61,Organised,47,33,24.52
2/25/2016,Czech Republic,73,70,72,72,47,50,Organised,56,53,52,Organised,44,47,26.3
2/25/2016,Cameroon,73,74,73,75,40,44,Organised,68,58,50,Organised,48,57,24.17
2/25/2016,Romania,73,73,73,74,51,52,Organised,69,40,55,Organised,47,47,27.61
2/25/2016,Australia,72,72,71,68,39,42,Organised,65,55,38,Organised,55,48,25.91
2/25/2016,Ecuador,72,73,74,69,50,64,Organised,50,65,50,Organised,45,35,27.78
2/25/2016,Peru,72,76,72,70,50,64,Organised,50,65,50,Organised,45,35,26.7
2/25/2016,South Africa,71,67,71,72,39,37,Organised,66,51,57,Organised,45,55,25.35
2/25/2016,Venezuela,71,72,69,70,32,33,Organised,38,32,32,Organised,44,33,26.39
2/25/2016,Hungary,71,73,71,69,52,53,Organised,55,62,42,Organised,47,47,27.35
2/25/2016,Egypt,70,73,72,66,54,55,Organised,53,46,65,Organised,37,37,25.09
2/25/2016,Northern Ireland,70,70,70,70,57,55,Organised,45,50,62,Organised,50,40,27.39
2/25/2016,Finland,70,68,68,68,56,58,Organised,53,47,53,Organised,35,33,25.96
2/25/2016,Bulgaria,69,68,70,68,54,54,Organised,63,62,33,Organised,32,48,27.43
2/25/2016,China PR,69,69,68,66,61,48,Organised,53,37,39,Organised,51,49,25.96
2/25/2016,Canada,66,66,69,64,50,50,Organised,50,35,50,Organised,55,55,25.26
2/25/2016,New Zealand,65,62,66,67,44,65,Organised,65,50,35,Organised,53,30,22.83
2/25/2016,Bolivia,65,64,65,64,33,62,Organised,32,66,37,Organised,45,34,25.52
2/25/2016,India,59,63,56,58,35,51,Organised,36,53,55,Organised,37,33,25.09
1/28/2016,Spain,84,83,85,84,41,38,Organised,41,38,57,Free Form,47,37,26.22
1/28/2016,Germany,84,80,84,81,63,40,Organised,48,48,63,Organised,57,44,25.22
1/28/2016,Brazil,83,83,81,83,62,48,Organised,42,57,54,Organised,37,61,26.74
1/28/2016,Argentina,82,87,82,77,32,39,Organised,36,34,68,Free Form,55,60,26.96
1/28/2016,France,82,81,82,81,48,36,Organised,52,49,52,Organised,46,36,26.65
1/28/2016,Belgium,81,82,82,79,39,45,Organised,37,36,45,Free Form,42,48,26
1/28/2016,Portugal,81,85,81,79,55,31,Organised,52,30,48,Free Form,47,47,27.57
1/28/2016,Italy,81,77,80,81,52,54,Organised,60,42,42,Organised,44,34,27.35
1/28/2016,England,80,81,80,80,54,56,Organised,67,56,51,Organised,47,43,25.35
1/28/2016,Netherlands,79,81,79,76,45,37,Organised,52,55,39,Organised,50,48,24.65
1/28/2016,Switzerland,78,77,77,78,62,52,Organised,59,59,43,Organised,45,51,25
1/28/2016,Colombia,78,79,79,75,50,49,Organised,50,50,65,Organised,55,45,25.22
1/28/2016,Chile,78,78,79,75,62,42,Organised,50,65,54,Organised,44,35,27.83
1/28/2016,Russia,77,77,76,76,65,53,Organised,61,62,57,Organised,47,47,28.39
